Channel,10-20,ChannelGroup,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
7,PO3,63,-1.2079533041380194E-05,-1.296050747240586E-05,3.7715350877822224E-06,8.1426499732233868E-06,8.7114440325145249E-06,-2.3344936329948182E-06,-4.9323368412083238E-06,-6.9669521846039783E-07,-8.8676707278534609E-07,-1.1294498498985944E-06,-1.3304370369479909E-05,7.932404680485812E-06,-1.1613273358289564E-06,-7.10587626013222E-07,-6.8879916485975277E-06,-2.1939554012310977E-07,-1.00126236430181E-05,1.1505012345668115E-05,6.1091612064529415E-06,1.0351558357412714E-05,-1.1964961220897453E-06,6.3932336713682449E-06,2.1022710312531957E-06,1.561990871288478E-05,-5.4250412896007258E-06,-1.1425943544198358E-05,-6.3679134049036338E-06,4.6008616060002669E-06,6.807143396296912E-06,7.7316198972547819E-06,-2.5618064549330844E-06,-5.8213010257379794E-06,-2.4358122544433542E-06,-6.16135556591079E-06,2.2566538945495437E-06,-1.1852745544465972E-05,-6.23628452145481E-06,4.0734182310486879E-06,1.3341191070254277E-05,-2.6343081234085751E-06,1.1112637779621495E-05,-4.7934666634957275E-06,6.2151824999855257E-06,5.4019016251940554E-06,3.1902107772278273E-06,-5.3625396449822229E-06,6.5079374795114471E-06,-9.1238436486450035E-06,-1.077033241035293E-05,-1.7050309178451261E-05,-1.2548631715071752E-05,-1.871385500394403E-05,-1.7021746523272153E-05,-1.2889330697344567E-05,-9.5451534162184355E-06,-1.6724426319988837E-05,-2.9188792508798687E-05,-1.381126721413365E-05,-1.7937386473832183E-05,-1.7304168317888428E-05,-1.654288014275346E-05,1.532270449503799E-05,2.1710930272242902E-05,2.8127462526903107E-05,1.681885775143655E-05,1.4096427746106671E-05,-5.0437637790516969E-06,1.2775319193265398E-05,-1.0774143530177122E-06,1.6494279111408761E-05,3.3409216634673943E-05,3.3381254290542465E-05,1.66432449707141E-05,2.4127815516934891E-05,1.0702655275097519E-05,-9.5403304079474485E-07,-3.6050222159837856E-06,-1.5292533853468533E-06,-9.3145216757237523E-07,-4.3924724463530095E-06,-1.0524877265897793E-05,-1.6560958023959114E-05,6.9655526763869388E-06,-3.2795936546378708E-06,-4.6104301062288036E-06,-6.8676343418606423E-06,8.3623841116745815E-06,5.3275226379659454E-06,2.0409425388502019E-05,7.1365517110753413E-06,1.5145830459963338E-05,1.3676120651091607E-05,2.4054973580321109E-05,1.2075248593466852E-05,1.0162090697158077E-05,-6.698100024237278E-07,5.5115042615030543E-06,-2.6283113706180726E-06,-6.5097551283677908E-06,-2.0631142192758374E-05
8,P3,63,-2.0808424071401775E-05,-1.6709717757701678E-05,1.2382732281234258E-06,2.8298474220124868E-07,2.5975012566446268E-06,-5.9343732988871558E-06,-6.2195641637148224E-06,-9.2931337364878E-06,8.3354826868341912E-07,-8.7452471109300766E-06,-1.293327181332886E-05,-3.198587075086704E-06,2.3480975173945418E-06,-4.71601779392236E-06,1.2052403811814224E-06,3.2691941716616531E-06,6.42465099234945E-06,1.585824855879587E-05,2.2038915075021645E-05,1.6898137217836543E-05,1.3603812836311082E-05,1.1486890179411281E-05,7.1501861676124887E-06,1.2134841018706059E-05,2.0234099679239726E-06,-5.5016483753853693E-06,-6.2979071748853073E-06,5.3184637644084539E-06,3.8195518320354174E-06,7.59774611353977E-06,-1.6401448414726496E-06,-9.2793786156518555E-07,-9.4272070012466725E-06,-2.8850708874016889E-06,-2.4718699406682576E-06,-6.6639841386680336E-06,-1.2835420679509263E-05,-3.0013056656232876E-06,-1.9441236410839738E-06,-1.7666860059630429E-06,-1.2622111225120207E-06,-9.2252366948304655E-06,-9.0579660953347922E-06,-2.9808626897409584E-06,-4.782756792786953E-06,-1.2492752583948341E-06,6.9320481878977256E-06,2.612344232073801E-07,-8.3907163234633084E-06,-1.6387133225077431E-05,-9.4937464816546529E-06,-1.4209663201126956E-05,-8.7718178214521959E-06,-8.8309507524251511E-06,-2.1536534331911425E-06,-1.556080429544335E-05,-1.6748614160229871E-05,-1.045755148893015E-05,-3.2940214321017693E-06,-1.1040028061372646E-05,-4.9594524222527437E-06,6.4321248413618775E-06,1.5840832368656108E-05,1.8991330924355472E-05,2.3953279579128653E-05,8.0725154224969123E-06,-2.8102505472027207E-06,2.9421764676407544E-06,3.0920418877799062E-06,1.4622980065056216E-05,3.0524453567573319E-05,2.8897348420981826E-05,2.0377951694860114E-05,2.0103636716399071E-05,6.84707919190987E-06,4.0328007077222479E-06,-1.8959445652605178E-06,1.1480288271793568E-06,-1.0321945721548002E-06,1.346353190641061E-06,-1.1857356576472136E-05,-8.3605872247201655E-06,-1.585378919241282E-06,-9.06316367569109E-07,-6.151961318372156E-06,-2.9526255061365615E-07,1.7473688505249739E-06,8.0881322660885315E-06,9.7522431288239184E-06,3.1421574874335994E-06,1.6108257419584173E-06,1.1401608990119558E-05,1.6963974617335939E-05,1.2794494699829159E-05,8.0451298118191513E-06,7.6190404119549674E-06,1.1184412620625811E-05,-6.4171848195199108E-07,-6.51474856189241E-06,-2.02416442866202E-05
1,P4,64,-1.1746004768976137E-06,-2.8867344767908865E-06,-5.1648098858881211E-06,-7.91343523139027E-06,-1.5612212121010687E-06,-8.181075370057426E-06,-9.0964342453325929E-06,-1.0856497176405914E-05,-1.0344611380903745E-05,-1.5339216921639061E-05,-2.0109876746657523E-05,-1.991117858308941E-05,-1.6374782362533583E-05,-1.0433101944140744E-05,6.1902138779680044E-06,2.1573611588275325E-05,1.3157989926134974E-05,9.4027484349201E-06,7.6273586745759915E-06,1.577146439891528E-05,1.7009475354086151E-05,1.7516825297426505E-05,1.4209428140116563E-05,2.1664861616867021E-05,1.4570558771765692E-05,2.074598423035098E-05,2.0145347472633987E-05,2.1209500150070725E-05,1.1471086241205457E-05,4.6514743997632608E-06,-5.8575480832819928E-06,-1.6508450040534187E-06,-6.13365086208465E-06,-1.3364558045913293E-05,-1.8465800516649934E-05,-1.5321526701162503E-05,-1.3672436171880432E-05,-1.4872890999075833E-05,-1.8836791354267909E-05,-2.8601242259025909E-05,-2.440440298933072E-05,-1.6335656930849852E-05,-2.9376078606753815E-06,1.4229391241068488E-06,1.3550538658683108E-06,-1.3061194179388794E-06,1.3605086766010569E-05,1.5515948387388448E-05,1.4362433886505238E-05,5.9660360502121659E-06,1.0103165522834932E-05,8.2998108988397036E-07,-1.8306466639070771E-06,-2.6741805983438525E-06,-6.5848530705969791E-07,-4.9637783743415833E-06,-2.1359470092131414E-06,-2.8994744339626121E-06,-7.513736413742994E-06,-1.4095660122480963E-05,-1.2014614424254695E-05,1.3169579563218478E-07,5.4442654051092625E-06,9.2977665981339128E-06,1.4777100987606641E-05,2.0535899674598125E-05,1.671737395398264E-05,1.5303433776992776E-05,1.0097647049391281E-05,7.9960222698356365E-06,-2.8115326112010576E-06,4.9696001329623826E-06,5.8953746990731931E-06,6.41362995941858E-06,6.0678307709110985E-06,1.1748334414847893E-05,2.9328214169394517E-06,1.8883679673468494E-06,-8.1117377159975773E-06,-6.7432020693966027E-06,2.8219968300094893E-08,3.0906059783081175E-06,-4.29663729608025E-06,-1.1261816741062571E-05,-1.1076789918068122E-05,-1.7846387591558595E-06,-2.0076501635652264E-06,-1.2822702631769348E-05,-1.1156403633074021E-05,-4.7921661098583944E-06,6.8243364166150874E-06,1.3241941910820976E-06,5.0264257848508512E-07,6.0493004155519624E-06,1.3407431089753452E-05,1.3142882361532168E-06,-5.1667099592225565E-06,-1.4227912584291387E-05,-1.0345733539694591E-05,-1.0854205614172522E-05
2,POz,64,-6.4394149361293509E-06,-6.9075483126032131E-06,-9.2749245323610617E-06,-1.5952893777623082E-05,-6.8584168565955264E-06,-8.7790899069790955E-06,-1.0076704139270157E-05,-1.2546566780220408E-05,-9.916565757309922E-06,-1.6289182025599654E-05,-2.2209053857872264E-05,-2.4887228792385672E-05,-2.1742693404231196E-05,-1.595358746019089E-05,9.9439528377079077E-06,2.114974810575143E-05,8.39051821221185E-06,4.6114832276922919E-06,2.7578081486105392E-06,1.1290052614521201E-05,1.4075315406233574E-05,1.4209075363983335E-05,9.2629505376977812E-06,1.9869582818596345E-05,1.65418761790224E-05,2.1445299793400373E-05,2.0564428087747374E-05,2.2253396679789306E-05,1.1258668068127094E-05,4.77456754190853E-06,-3.9294358001898712E-06,6.1888776515326767E-06,3.4775580795310097E-06,-4.2298407455086463E-06,-1.60265633057187E-05,-1.4738962503042141E-05,-1.3889479463320186E-05,-1.2589672829469251E-05,-1.2073215139621527E-05,-1.9835826827292928E-05,-1.6864604448747324E-05,-1.021732587388527E-05,-2.3967846688161175E-06,-1.8613836483040527E-06,-2.1016978076896554E-06,1.0644645027513774E-06,1.7925577047509055E-05,1.2818706085735316E-05,6.8636999645320759E-06,-2.8958719825630083E-06,3.3222632226286583E-06,-2.9503830630320244E-06,-2.3646052803046649E-06,-2.1556840151460515E-06,2.4274097185675304E-06,2.359730382392908E-07,5.5238131524317511E-06,3.2751869683547753E-06,-7.11169084066624E-07,-1.1671620537299395E-05,-8.0272776627859312E-06,5.2013105051636882E-06,8.0840966913143121E-06,1.1260901650864771E-05,1.6701507559673816E-05,1.9198005531283332E-05,1.2056429989725827E-05,7.5107282792989185E-06,6.4036957897219051E-06,9.6949424624370811E-06,6.1750337538762819E-07,7.4707194207553222E-06,4.80009998731656E-06,6.1296147208585193E-06,7.6284118592590036E-06,1.0046210912277948E-05,-1.6689166167019755E-06,-4.0401291650068714E-06,-1.4989666924979565E-05,-7.1427812555695694E-06,1.0812668349460417E-06,1.3332277136088325E-06,-7.5169988395987074E-06,-1.1783683705008716E-05,-1.5569174074729511E-05,-8.1382549700679646E-06,-8.46075258980828E-06,-1.2159626461280524E-05,-4.183701388829229E-06,2.02083767441184E-06,6.8430097135503626E-06,-4.49268512246696E-06,-6.7857074548534054E-06,2.1916774154288058E-06,9.392998839973E-06,-2.7785625988567E-06,-7.6146018147535153E-06,-1.5922951422682464E-05,-1.3898840956911941E-05,-1.3222561974065197E-05
3,PO4,64,-1.2001228441847913E-06,-5.1787822783742723E-06,-1.3670189535481735E-05,-1.5946020842626622E-05,-4.3562567011358375E-06,-1.2277882184433708E-05,-1.5680878278760224E-05,-1.3899577954300843E-05,-8.62362686631075E-06,-1.6067054250018188E-05,-2.0916719198285376E-05,-2.2620824800332193E-05,-2.0589870086588237E-05,-1.1958825205611081E-05,8.5648973096487877E-06,1.9774358616827973E-05,9.6309147656208511E-06,5.9587429726327182E-06,7.204977367705466E-06,1.4882867966317595E-05,1.602272769595144E-05,1.7103671106678769E-05,1.2572032223107985E-05,2.7535395897720297E-05,2.3667760166528197E-05,2.6562428957189858E-05,2.3325614870647864E-05,2.3006830545161752E-05,1.3440448493104203E-05,8.6048115068318958E-06,-1.6195041286394515E-06,6.8329645200236776E-06,5.1826876881672667E-06,-8.024868561764032E-08,-4.7821180415939446E-06,6.06720940870214E-06,8.1266872985661669E-06,4.5941315041926989E-06,-1.032159998831279E-06,-1.4104742004243771E-05,-1.6116839202832774E-05,-1.2603152056547447E-05,-7.91593837534052E-06,-1.0422094398246879E-05,-1.665569078290864E-05,-2.1171393131343537E-05,-5.039509491199979E-07,1.4690425470529249E-06,-5.9618770245146184E-06,-1.749316752412083E-05,-9.7451232508961384E-06,-1.6361383683730662E-05,-1.7775317852748975E-05,-1.6174814385932932E-05,-7.9421418426711479E-06,-9.6973674637726083E-06,-6.8680400073916876E-06,-6.8255289647923482E-06,-8.1567970775988411E-06,-1.8479346162553866E-05,-1.567126933907176E-05,-1.7940474357541366E-06,3.5336677349718134E-06,1.1136245597672328E-05,2.2069777232889704E-05,2.2407577955782917E-05,1.248085511851593E-05,8.1754280155522564E-06,4.7407167428601494E-06,5.7480470395694771E-06,-3.4566246643232445E-06,1.0465653420478107E-05,1.740015270733002E-05,1.6751151701204942E-05,1.5815796221091314E-05,2.2558502006846967E-05,1.270653000415679E-05,1.2858068420357055E-05,1.5364149252515417E-06,6.2917541362170049E-06,1.4082096090565968E-05,1.3419489270338284E-05,2.8334463075238105E-06,-4.1612601164827775E-06,-5.8967037513611981E-06,2.5762242437919478E-06,-1.4707728671836112E-06,-1.0521451203743472E-05,-9.2898154770522354E-06,-1.3957039002187278E-06,1.1597565583836707E-05,3.6006244724399495E-06,-4.7008063530079134E-06,5.4040655823755307E-06,1.5526509995403564E-05,-1.6999830641634988E-06,-1.0464325642523553E-05,-1.8936093773320055E-05,-1.3448937386090066E-05,-1.241124734793255E-05
4,O2,64,1.0683033245651253E-06,-5.1068374754852792E-06,-1.9162818230429833E-05,-1.8540195391677588E-05,-8.7779498057104518E-06,-5.7400221905781215E-06,-9.8915620640552569E-06,-8.3420652344288215E-06,-7.5188033645719427E-06,-9.7472997223308759E-06,-2.3827367033638963E-05,-2.345929590965324E-05,-2.5641746129770016E-05,-2.7415382359507731E-06,1.5711592736822565E-05,2.1624306465829844E-05,2.3905836861538931E-06,-7.76693446934943E-07,-4.9939807776323982E-06,9.1791564284927581E-07,7.4036652969363715E-06,1.4628462924183856E-05,9.3793094975749882E-06,2.4567400593704141E-05,2.2534132401625326E-05,2.4244646869442045E-05,2.3480944393239218E-05,2.6387587005569756E-05,1.9908588953782739E-05,6.5375933435767439E-06,-3.0051554919672651E-06,4.8480002082219336E-07,8.3792802428526891E-06,-2.3532116694132628E-06,-1.2970823147561539E-05,-1.6475160847491516E-05,-1.0736985330497919E-05,-1.2944560869769247E-05,-4.6629224700005991E-06,-1.032572656765153E-05,-3.233907881721117E-06,-7.75678894699053E-06,-1.8676669660115778E-06,-9.8976257396646449E-08,-3.5130247541113991E-06,-1.8297566767818215E-05,1.36523900434173E-06,1.8040375660851944E-05,1.3659189067888718E-05,-9.3895453251157365E-07,3.1189450591103692E-06,-1.838309786011681E-06,-6.406349524498448E-06,-4.90398643711078E-06,-5.7926735409703057E-06,-2.4951733324837834E-06,-6.9003607195603991E-06,-4.4106016049357911E-06,-6.9940882241804275E-06,-1.2590500185903257E-05,-1.6530807944957291E-05,9.81170743126841E-07,-4.2564333449084262E-06,8.4508964929038E-06,2.4933483197934213E-05,2.5310511639518313E-05,9.2965537477816921E-06,5.9175193766102835E-06,-2.8365868795235634E-06,3.5216746365025112E-08,-6.1372506320162386E-06,4.0867856284166821E-06,1.0643702581443366E-05,1.118814585027386E-05,9.5660988249006431E-06,9.0003721287895058E-06,3.4822735517811329E-06,2.9159295351155539E-06,-4.2520196636362276E-06,-5.5642489356914044E-06,6.3095043055468844E-06,1.1166081552755335E-06,-2.0999554502822587E-06,-1.5232513829783693E-05,-1.2537066204580855E-05,-3.9431150873062632E-06,-1.2996349343453054E-06,-1.2278707465654192E-05,-6.3192415983166428E-06,-3.8042771593520311E-06,1.2143945006675611E-05,5.01218823161864E-06,-5.6213931383452985E-06,1.6354269577130466E-06,1.6466059169514867E-05,1.6042569301798771E-07,-1.5115170956193704E-05,-1.9056962774218228E-05,-1.1201483886642188E-05,-4.62981084745737E-06
5,O1,64,-2.0646375667452111E-05,-4.9582422056419145E-06,-2.264246262430378E-06,-1.6245857176379574E-05,-9.488307536806447E-06,-3.093030571355376E-06,-1.0244586246080891E-05,-5.1840348035078149E-06,-5.451750556282E-06,-7.3605184151848451E-06,-2.037477557447464E-05,-1.90956783376355E-05,-2.2329413642694244E-05,-6.1732875341374164E-06,3.4686114373324355E-05,4.2928357232936659E-05,6.77687880229024E-06,7.0924584850992252E-06,2.2416974404734695E-06,1.7689595545471668E-05,1.9789513161588987E-05,2.4999236557925669E-05,1.561365100465397E-05,2.9403473805233095E-05,2.5892860994306554E-05,2.0686128561361689E-05,2.0348894746563338E-05,2.4118863471136543E-05,1.7845002841457764E-05,8.8775478344068467E-06,-5.6337592728469091E-06,-3.7075260618275284E-06,6.4657465206862966E-06,4.1291828466632184E-06,-2.8203284793260103E-06,-9.2919331543558509E-06,-2.9434581413516961E-06,-9.0434455797959314E-06,2.4262261524017915E-07,-1.514563424586352E-05,-1.1656556961986725E-05,-8.1813404031051058E-06,-3.0997554044624613E-06,-2.0586282844835687E-05,-1.5797686453854793E-05,-1.3684729837155087E-06,1.4064759761746788E-05,-4.0263875228134722E-06,-9.3170994589688766E-06,-1.3864116906643916E-05,-4.4287717960201522E-06,-7.5118305683315682E-06,-6.2489804753115779E-06,-1.2039545938895004E-06,-8.2121030537989948E-06,-1.2039494684463714E-05,-2.4044164973260495E-06,2.3066028541947973E-06,-9.0582842511252134E-06,-1.5162016941966706E-05,-1.3014750772783824E-05,7.40489574337011E-06,-6.1530047906971945E-06,5.2478400153845885E-06,1.170631134457859E-05,1.3166805677672078E-05,-8.8883677503099543E-07,3.8834230892484277E-07,2.7999151889141359E-06,1.8055838758125951E-05,6.7968217611464727E-06,5.0386858437473119E-06,-2.7882361584879637E-06,9.0925080371328063E-06,2.1908696517469495E-05,1.4954865004391235E-05,6.9308315192614421E-06,1.2715858022761944E-06,-1.1816550826930463E-05,-7.9211894947559353E-06,9.2218599698728367E-07,-6.2711065451269265E-06,-1.7045459335898873E-06,-5.7777024607591395E-06,-7.0781790361288507E-06,-5.702611877076377E-06,-5.3576310764782278E-07,-7.5298900121118485E-06,1.1555318900622174E-05,1.4336420564385744E-05,1.5276128182361881E-05,-8.4385992429714938E-06,-4.0535504342751333E-06,7.9579351870247676E-06,1.7899890880273777E-05,4.1358477283950669E-06,-1.5332434078653187E-06,-8.7423762030137013E-06,-1.5992191328030508E-05,-1.1069032232142005E-05
6,Oz,64,-5.508192334552797E-06,-9.63821813889747E-06,-1.3036149247778392E-05,-2.0414186477732085E-05,-1.1633894987754218E-05,-1.1163527320265734E-05,-1.127757042353987E-05,-1.8348620591147347E-05,-1.5350954741349663E-05,-1.7978834383887527E-05,-2.3550524068417897E-05,-2.6892684308234595E-05,-2.2432212114035339E-05,-1.1318740166089656E-05,9.6791815549021547E-06,1.592384691844472E-05,6.7370198992989682E-06,4.3200870134233E-06,3.2489188891270589E-06,1.3893448598264363E-05,1.7043237786949913E-05,1.8678481054084733E-05,1.3498500929339985E-05,1.78648177024719E-05,1.1623085232466298E-05,1.9196216896692186E-05,1.9040565472401286E-05,2.4454628690956652E-05,1.7104462905409934E-05,7.70435816820657E-06,-4.2709062319399053E-06,4.190003025575719E-06,3.972169243247222E-06,-4.2139639866491824E-06,-1.9640084178443707E-05,-1.3735796575513149E-05,-8.2954352904806854E-06,-8.10329518396777E-06,-4.4100169327704918E-06,-9.1149637577520548E-06,-8.2894738366851713E-06,-5.6690849343348307E-06,-1.9342272278479272E-06,-5.167035081672464E-06,-1.4393133172743521E-06,6.315536820980965E-07,1.1377345797581514E-05,1.2638747152405314E-05,1.1178925054854E-05,3.1131195887367156E-08,4.5010864422941031E-06,-2.1679103872129158E-06,1.4507171787796394E-07,-5.8515396304965307E-07,4.5640533781835225E-06,2.2523882906329991E-06,3.3375463253365724E-06,1.6537888355090689E-06,1.8400467599506567E-06,-7.6615865921542821E-06,-6.0433728466044126E-06,2.0068125814162165E-06,5.1029400579980494E-06,9.0313537465726148E-06,1.3865423575489713E-05,1.7301769308553431E-05,1.095724872100781E-05,7.1768524066806971E-06,4.13210203670722E-06,6.9463582650280324E-06,-1.4335197351974824E-07,1.8493775332107894E-06,-7.41862386865934E-06,-4.725295114457475E-06,-2.0980896277501849E-06,4.8683354002225436E-06,4.3205242876384783E-07,-1.4126381066697718E-06,-1.7148158418871909E-05,-1.2172547581784286E-05,-4.4906878386195879E-06,-2.345182152385248E-06,-5.1635020502483876E-06,-8.7979775005316584E-06,-1.4633230255097299E-05,-5.1109020204926434E-06,-2.9590413444109076E-06,-1.035171701609011E-05,-4.0035764697219221E-06,-8.9936323217674089E-07,1.5249812593629067E-06,-5.9646722387148942E-06,-5.1103442671984647E-06,1.3126958715974667E-06,8.7520180819687364E-06,-2.1672688945377893E-06,-6.229552069936124E-06,-1.4783882913690757E-05,-1.117078015225662E-05,-9.0043942701578161E-06
7,PO3,64,-1.9384403996733331E-05,-3.628034928247367E-06,-1.0690996385679028E-06,-1.3475942525356423E-05,-2.1151149006627256E-05,-1.1108374934290252E-05,-2.37387512923665E-05,-1.9575280217536723E-05,-2.5693753923851293E-05,-1.6921264740520284E-05,-2.6904405371469765E-05,-2.0568560221594382E-05,-3.2746728225726819E-05,-1.787313865777565E-05,1.5996586020534535E-05,4.5271972022185277E-05,7.9024124688988932E-06,2.1461681562738339E-06,-4.7571235187025737E-06,9.59615307250605E-06,8.2658128891805486E-06,1.2841200872764688E-05,7.6395268976503755E-06,1.8248240601306875E-05,1.8305819318671784E-05,1.0719014619528424E-05,1.2359926687230584E-05,1.2780163494004408E-05,1.2089485202160284E-05,-8.4325378474913468E-07,-1.0484514156009035E-05,-1.3062896437191223E-05,4.9895240726598009E-06,-2.47862489757115E-06,4.9608218000273417E-07,-1.27338211658251E-05,-6.4947899440292879E-06,-1.7080380768337239E-05,-5.2312362955305679E-06,-2.1853416817002516E-05,-7.887544003877726E-06,-3.813867798134776E-06,1.0373494444495549E-05,1.9006264889044368E-06,1.4523305020288624E-06,9.126890551676648E-06,3.4413212928016646E-05,2.26551263625413E-05,6.7304523216747764E-06,-4.114490482013418E-06,-8.7533841676845659E-07,1.0980636106552421E-06,-7.0194783577228889E-06,1.1649478434962602E-06,-4.160768252170875E-06,1.444403255871772E-06,4.6716695236644967E-07,7.5295923108258852E-06,-1.2332150025671106E-05,-1.1883484134934566E-05,-2.2930046568940984E-05,4.9931832795430158E-06,-6.5905082512130595E-06,-2.8854437901199739E-07,2.9589896307850054E-06,1.277688714937914E-05,-4.0115668644696331E-06,-3.6276582355583495E-06,-3.2848275844581546E-06,7.659229442242587E-06,2.7560060367465E-07,4.522614374061467E-06,1.9249156943315037E-06,4.4281444078020189E-06,2.0238949543975886E-05,1.6791926954872783E-05,1.0688223955770663E-05,-6.7912519539040088E-07,1.0907353344743389E-06,1.2449181787311432E-06,1.6431278122526764E-05,2.6613246163022313E-06,-1.7462318109437661E-06,-1.7970435167791002E-05,-9.9165693391571872E-06,-1.4674185036215947E-05,-4.1069454948887956E-06,-1.0803931385636066E-05,6.6168822221018746E-06,8.6428226085223876E-07,9.086980782933739E-06,-1.1716890416043821E-05,-9.3461457083254E-06,2.3345620196369824E-06,1.1780917885133296E-05,9.2324046503249689E-07,-6.64798910912797E-06,-1.1904423626227308E-05,-1.932291727923338E-05,-8.9471981819059184E-06
8,P3,64,-1.5472175790867235E-05,-1.3902741485184118E-05,-1.2105358321372653E-05,-1.9534240478909741E-05,-1.2595824760156022E-05,-1.4700965546186783E-05,-1.3254799183515637E-05,-1.566342552807142E-05,-1.3524953239847652E-05,-1.6792405003062328E-05,-2.1519140161562507E-05,-2.4185769017542618E-05,-1.9093992958151136E-05,-1.5396266426906581E-05,7.8674787929597228E-06,2.0166813355608088E-05,6.5236436092581144E-06,1.5613757419707319E-06,-1.5133192049412713E-06,6.537612435240422E-06,9.2162173640068168E-06,1.1857616484599059E-05,7.9426657635209E-06,1.5426772057683773E-05,9.54940684692099E-06,1.9980438805461377E-05,2.5422026200513372E-05,2.86159982570326E-05,1.6577178923865559E-05,7.255049237537078E-06,-1.1843230658833506E-05,-6.9117826951769529E-06,-5.0184010736352273E-07,2.5857576248105503E-06,-6.1373563636862569E-06,-6.151830185298562E-06,-4.9519709014615571E-06,-5.2398094320403871E-06,-5.6792074174746636E-06,-1.7685436759014908E-05,-2.1377019035546989E-05,-1.678063071364173E-05,-4.8104011964454024E-06,8.0299708082754375E-08,-1.203799622707221E-06,-1.8368679832787816E-06,1.273724789547701E-05,9.8088995983564448E-06,8.9995777768741567E-06,-1.7146065741896405E-06,1.4667828512137715E-06,-5.8001042790101429E-06,-4.46768818133377E-06,-3.6202998918043582E-06,2.5621386200810258E-07,-5.9651572072981873E-06,-8.8581158764612E-07,-1.0658974821847703E-06,-4.8356814502508035E-06,-1.5086334228282328E-05,-1.5245208008471481E-05,-3.7894559420141196E-06,1.8285563295979909E-06,2.9545866127036258E-06,4.487267993893278E-06,9.6363260982692345E-06,9.48287761614512E-06,1.0302182558248962E-05,4.4085920687151889E-06,3.7779170574492089E-06,-3.7602003774240988E-06,3.7936198345043748E-06,1.0898055543914975E-07,3.9107597311089331E-06,1.0150600444020803E-05,1.8161208285956968E-05,7.83301207573266E-06,8.3969938254664976E-06,6.3861380875310909E-07,6.16380154714003E-06,1.0579671428157085E-05,1.3184375645178754E-05,7.3976736937728435E-06,3.3173354500062639E-06,-4.4795436880198105E-06,-1.7071306857985043E-06,-1.7799416470783822E-06,-4.3882329465680835E-06,2.8316869076241409E-06,7.707450420306219E-06,1.0169825703487518E-05,-6.5509019159196793E-06,-1.0300321593644763E-05,-2.0331963647603546E-06,8.8643562310337749E-06,-7.5688539208311665E-07,-8.7131308726135574E-06,-2.0899623779025429E-05,-2.1415842855963616E-05,-2.3203117161403214E-05
1,P4,65,-1.4829008226851874E-06,2.5796172961237861E-06,4.3895801512249253E-06,-7.82277791187684E-07,2.1816177029010741E-07,-3.42730890996592E-07,4.5914276540172E-06,5.7555847614238406E-06,8.6686421137888071E-06,6.086145472852032E-06,-7.9265198173263241E-06,-1.0151175320449061E-05,-9.38314318794573E-06,-5.9149524655539587E-06,-1.4534435481612495E-05,-1.2985967132496047E-05,-1.4326171633369753E-05,-4.3131512356060486E-06,-6.4581119397152442E-06,-5.2797163200500465E-06,-7.3631166021231083E-06,-1.2509440569351471E-06,-4.9779755142117154E-06,3.8145099486253531E-06,9.8838863518458891E-06,1.671014300314901E-05,1.3245363908759066E-05,1.1807613827951159E-05,5.850770179140612E-06,4.6762364120017692E-06,4.6374446612930048E-06,9.8448262847849067E-06,1.2850407598764603E-05,1.2569111768331338E-05,9.19801345422252E-06,9.4562469872207864E-06,1.7531899970997528E-05,1.3929465780048366E-05,1.2425806161499447E-05,3.2670422424590367E-07,-6.8238750141276837E-07,-5.5018875985753606E-06,-6.3586175459051563E-06,-1.4355468386429542E-05,-1.02021962019987E-05,-1.0778343481262627E-05,-1.2477022289984199E-05,-1.8005972076785156E-05,-1.1890427579191847E-05,-1.5938693523157629E-05,-1.0831509782193459E-05,-6.6886653396314586E-06,4.6246418378748527E-07,5.09805823380653E-06,4.4044977532822895E-06,1.2903068724093224E-06,-1.7089583786673608E-06,-5.8204395396341665E-06,-7.6126449154129956E-06,-4.1289628245385016E-07,-1.2938357154270671E-06,-3.4383042643057924E-06,-1.2585979679728145E-05,-8.68217723139442E-06,-4.8657435255585675E-06,9.8477259744570591E-06,1.0552764803848665E-05,6.9700777860312115E-06,-1.7275497226588906E-06,6.5797618402204858E-06,8.0866744682286465E-06,9.6355543578436381E-06,-2.3190966703839384E-06,1.1295329127941996E-06,1.247290576269071E-05,2.0791871914516615E-05,1.3074168313150263E-05,7.5559143532939185E-06,9.14884853321972E-06,1.4918841337173812E-05,1.9306559966980047E-05,1.8214766870678598E-05,1.2319918769834188E-05,1.2494926191887905E-05,1.0392226642722735E-05,-6.0525424452175051E-06,-6.6037593588919371E-06,-1.1905738290428567E-05,-1.1051947937587344E-05,-1.6962041268019578E-05,-1.3897320531276613E-05,-1.3396551307920404E-05,-6.3271615015352937E-06,-5.4441890067272757E-06,-8.2245966635616924E-06,-2.2325473196751206E-05,-1.848264746758936E-05,-1.6487956657453142E-05,-1.2609086989332417E-05,-9.9651797931101267E-06
