Channel,10-20,ChannelGroup,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
8,P3,136,-4.992075524002341E-05,-4.321210949475636E-05,-3.6871400574858467E-05,-4.7635821575821339E-05,-3.9392172277209071E-05,-4.18536010908724E-05,-4.4100185004824036E-05,-5.1076989457350787E-05,-4.8284786298094568E-05,-3.786413038934395E-05,-2.6686772836275615E-05,-2.325953713263111E-05,-2.3657478444776223E-05,-2.4634119067664269E-05,-3.0294254712874336E-05,-2.76943158820941E-05,-1.7868562136511096E-05,-1.6166993693424332E-07,7.5140867468827826E-06,1.5625343157992284E-05,1.2114132735225536E-05,2.09570619312388E-05,2.6952135189131227E-05,4.3987459516017235E-05,3.9489359824448348E-05,3.972092563336109E-05,3.4218728186775374E-05,4.348442892838396E-05,4.4054553960100368E-05,5.0730851677191415E-05,5.2551871838867958E-05,5.3816703456450474E-05,4.58762542366135E-05,3.8688612803503559E-05,2.8273167639665413E-05,2.6845617226771339E-05,3.6415480729600153E-05,3.7454965116320735E-05,3.7233483932475663E-05,2.6037469002948655E-05,1.2203268234611743E-05,-9.1073799841416142E-07,5.0374872870963557E-06,6.0231235901298165E-06,1.4136694973826918E-05,3.9917211896184339E-06,3.9518049090677609E-06,-1.4839566701429972E-06,-5.3426362927795162E-06,-2.9751389817918749E-05,-6.5601594004403252E-05,-8.44364288545888E-05,-6.6432878230107171E-05,-5.6850797500520916E-05,-4.82685608235726E-05,-5.1749978161200382E-05,-4.2962496952136085E-05,-3.1279394631869036E-05,-1.8878623389323721E-05,-2.11460309575371E-06,1.4003437429348384E-05,2.9458567298478418E-05,3.7627176010352747E-05,4.2161748646690415E-05,4.490084465546312E-05,4.8354019076778736E-05,3.6774434361075005E-05,3.2540341000428053E-05,2.5625051861532443E-05,3.5239002798871018E-05,3.266322840535381E-05,3.8019532651597135E-05,3.3452118953482885E-05,4.5004511121391784E-05,6.5072608742937165E-05,7.9338183473718049E-05,5.733697834158359E-05,6.03581119392727E-05,5.6427505310002758E-05,4.3906584457733007E-05,2.6049126489070229E-05,8.3131316777446289E-06,-2.3312305145104388E-05,-3.9232552690190008E-05,-3.6795629946711896E-05,-4.6841726210882744E-05,-6.54857576735523E-05,-8.06402868602426E-05,-8.3135151190008114E-05,-9.196674853928094E-05,-8.5547128432214E-05,-8.1820245594434559E-05,-7.817118005066655E-05,-7.8671506344281749E-05,-6.0807122689782408E-05,-5.1357127748536721E-05,-3.7905370189314089E-05,-4.2262641571615031E-05,-4.668006950671561E-05,-4.8106595612868247E-05
1,P4,137,-2.7603187004655074E-05,-1.326314147118881E-05,-3.5262381449417563E-06,-2.5817279282317447E-06,6.1842924839243859E-06,6.0677228812631052E-06,-1.09100153804851E-05,-4.6124707642363964E-06,1.7444560776396498E-05,2.5166265004062357E-05,2.2894078845468337E-05,3.433066192926462E-05,3.8574739773681685E-05,3.8075347213637938E-05,2.6509464175495532E-05,2.9436814111758334E-05,2.9531600353567131E-05,3.5287520640104789E-05,2.7228776559476131E-05,3.5330458408325746E-05,3.3518630272178611E-05,3.448452181766234E-05,3.039974127793921E-05,3.58314155452025E-05,2.7667145682455734E-05,1.9112612464763204E-05,8.0928906706463229E-06,-2.4237516043592171E-05,-5.4574711233312774E-05,-4.692504946489014E-05,-3.8443250557318069E-05,-3.0349267097143756E-05,-1.299430709511224E-05,-1.1090225086990961E-05,5.8835113774835725E-07,1.3265583250736165E-05,1.8961766227063457E-05,1.5557934567934075E-05,2.7317531739685659E-05,3.2540275020384853E-05,3.9406219708485449E-05,3.4863322635571127E-05,4.3822287397738307E-05,3.5286545921013765E-05,3.8433384799367591E-05,3.1812469253925911E-05,3.1269589812996391E-05,2.86642402126366E-05,2.83095936019941E-05,2.0812675059072664E-05,1.996727108993423E-05,1.3893809817008157E-05,6.71468204218573E-06,-4.9073728370717685E-07,9.3220195044497672E-07,6.89218334523386E-06,8.2018410301570483E-06,9.1109353710557068E-06,1.4574218855834185E-05,3.8613138597529007E-05,4.9891563263391841E-05,4.749780333716164E-05,3.5208130783255833E-05,2.4688596251843355E-05,4.09797585845919E-06,-4.2087515658992481E-06,-3.2256301845793481E-05,-5.8063275260635062E-05,-6.9452862585787491E-05,-6.0324683462565013E-05,-6.5954841792139208E-05,-6.92335524229662E-05,-6.5501631198164193E-05,-5.7976317491376839E-05,-5.5921575024792134E-05,-6.5783125440235581E-05,-7.39483873209441E-05,-6.2053071528521276E-05,-5.0728119812017383E-05,-4.25975299472247E-05,-3.6058155628875448E-05,-3.1553239862919905E-05,-2.2627341535368629E-05,-2.6538539530457768E-05,-2.2804956900506411E-05,-2.5133254153370026E-05,-1.874543686906093E-05,-1.8548948390046637E-05,-2.1067320960824629E-06,1.1522502838217993E-05,2.2516476618802303E-05,1.7223122938888932E-05,1.9525742455622017E-05,5.5754366354147717E-06,4.7593775016831568E-06,5.5856473726441481E-06,1.2894800856031152E-05,1.6627290726641998E-05,2.0125656621497963E-05,2.6872636791429943E-05
2,POz,137,-2.6824010260119651E-05,-1.4074939133326953E-05,-3.3541991139341491E-06,-4.5559810698390149E-06,3.270599436326276E-06,2.1586080556578025E-06,-9.8511284629345591E-06,-2.5441327107872496E-07,2.5471882313663785E-05,3.5685715386742922E-05,2.973203494319596E-05,3.2815305198662746E-05,3.4878069274137086E-05,3.46436461841087E-05,2.1284568410824703E-05,2.2540479025762912E-05,2.7112770217550079E-05,3.8686023889647722E-05,2.9489149467904106E-05,3.3764233979170468E-05,2.9426432849506942E-05,2.9569002803767978E-05,2.5364194699442637E-05,2.8327668485616222E-05,1.7837663567722355E-05,1.63962387421537E-05,1.0184040686216851E-05,-2.1744221161398183E-05,-5.5362408641392076E-05,-4.635993218459258E-05,-3.7938148789839887E-05,-2.8906254890594014E-05,-1.2810248939464157E-05,-1.10181092065132E-05,-1.5989110977297748E-06,1.2465795880837021E-05,2.2204912968992574E-05,1.9802947213330427E-05,2.7285892620913837E-05,3.317507235802702E-05,4.0780034531862869E-05,3.549860682617231E-05,4.4803267404437031E-05,3.8794165385279346E-05,4.4433612641636328E-05,3.0444610410425726E-05,2.6223856974367466E-05,2.6203599075938975E-05,2.7773597440885877E-05,1.9162005398472265E-05,1.78861158035638E-05,7.9392497500287225E-06,5.8692532002572925E-07,-6.1439268614536705E-06,-3.6880062247268125E-06,7.76931919303076E-07,5.610248567608205E-06,1.0140633979800792E-05,1.8126257444049073E-05,4.5299467095075727E-05,6.2510514547930518E-05,6.2200706390966223E-05,4.5264932548176462E-05,2.9438469768997219E-05,8.37926208695196E-06,2.2117173851510219E-06,-2.6080526997629296E-05,-5.1874035238685964E-05,-6.46485517458176E-05,-5.8126307914746237E-05,-6.5300696174131162E-05,-6.5700410129243932E-05,-6.0739259186251633E-05,-5.1806811925881947E-05,-5.1989952843639554E-05,-6.1852837372297224E-05,-7.3527249503075484E-05,-6.1062997786716822E-05,-4.9004484335047316E-05,-4.0521349747018545E-05,-3.2533231107086791E-05,-2.6155575542369215E-05,-2.163488221091904E-05,-2.7960219624309085E-05,-2.52259179723431E-05,-2.9116510888702993E-05,-2.6564064999889648E-05,-2.8009898321389117E-05,-1.2612204456901165E-05,2.386336318503053E-07,1.2676706380044359E-05,9.8707359330269043E-06,1.0729993550150677E-05,-5.7320928836104484E-06,-7.4887015792820051E-06,-4.9654180660182926E-06,1.2703158569701276E-05,2.0182551922828032E-05,2.3133844664205255E-05,2.9330842939589839E-05
3,PO4,137,-2.7972789801169983E-05,-7.509620948483867E-06,1.9153298786218089E-06,-1.7503402229239618E-08,7.95280906003528E-06,4.5560213193235827E-06,-1.2475863118486966E-05,-9.1069164843162407E-07,3.0836594455384359E-05,3.44598111666745E-05,2.6382583693190975E-05,3.0523312491115929E-05,3.4659565273377783E-05,3.8578266950704071E-05,2.7906566172132845E-05,3.0108344410750184E-05,3.0139949405082438E-05,3.3833152143904218E-05,2.2314280178584892E-05,3.2427531657301245E-05,3.2276652351549516E-05,3.3288059853980988E-05,2.5664754092809738E-05,3.0395212634498953E-05,2.2078341138191867E-05,1.70805764679728E-05,1.0189209377464148E-05,-2.2720025186294035E-05,-5.5992733344608938E-05,-4.7169007824535645E-05,-4.04446180495014E-05,-2.9220338301999127E-05,-1.0936581680290654E-05,-1.2363823347050218E-05,-2.3078143424110023E-06,1.5132398808703457E-05,1.9399100653140752E-05,1.5574480663225849E-05,3.1128009040141483E-05,4.0068887053246839E-05,4.3648105210813978E-05,3.7854040316930147E-05,5.5168037708889916E-05,4.9910007979694279E-05,5.6503879939311226E-05,5.13171981600369E-05,4.873860984882518E-05,4.5431860375280737E-05,4.56833532281514E-05,3.1380020935379035E-05,2.0143698539147363E-05,5.0960559504235E-06,-2.0111529292927127E-06,-1.0921934063084853E-05,-1.0663199234959864E-05,-1.0181024818097474E-05,-1.1706362385536441E-05,-1.2418183688757105E-05,-4.7537109587578184E-06,1.9310542360998956E-05,3.32857516906842E-05,3.311627080999317E-05,2.214771540242128E-05,8.3086078935606563E-06,-1.0909702590698054E-05,-1.7097277294469907E-05,-4.1028789707672127E-05,-6.0818289525171612E-05,-7.367887601213098E-05,-6.4625104652603422E-05,-6.8265307853676062E-05,-6.88700032971051E-05,-6.6032493624301557E-05,-6.0232412100159744E-05,-5.6332372268348664E-05,-6.6655270735025644E-05,-7.0930519837536082E-05,-4.9948714548200465E-05,-4.4422638537786749E-05,-3.9332041679705581E-05,-3.0715091642762545E-05,-2.1933565590813528E-05,-1.1200624549303683E-05,-1.2757352947981605E-05,-5.2912966212302E-06,-2.5150418656292E-06,5.8323279247736E-07,-3.4858422133975527E-06,1.0477214459253278E-05,1.8358505005777135E-05,2.8044962626040079E-05,2.9456561555429375E-05,2.9794464184137342E-05,8.998831529089841E-06,5.6321090772850423E-06,4.9058613593922889E-06,1.3854687899204823E-05,1.884618044280927E-05,2.2994745463231526E-05,3.0461083080345204E-05
4,O2,137,-2.4778887936379323E-05,-2.2463592311977316E-06,-3.0966029810823208E-06,-2.7255258269323752E-06,7.64633131978376E-06,1.2669896902024835E-05,-9.498861506230884E-06,3.7440891259384173E-06,2.7477153730783323E-05,3.760453515964332E-05,2.8586402796075804E-05,2.8832671649996045E-05,2.7106574946627848E-05,3.4588186251117354E-05,2.4972866809358588E-05,2.5558074514975423E-05,2.35365062932325E-05,2.5644446064262988E-05,1.3578991422321065E-05,2.3743239429805524E-05,2.8190440996108083E-05,2.59181592772724E-05,2.474390550159642E-05,2.4392879911855634E-05,1.7719646844578047E-05,1.2429225951984071E-05,9.3148621661166938E-06,-2.8283476787741409E-05,-5.03521606131116E-05,-4.5359343497310027E-05,-4.1031666224732175E-05,-3.7958045969362755E-05,-1.1654974613468787E-05,-1.4663042373645301E-05,-2.2719468741092975E-06,1.6723312547844409E-05,1.8071742217764121E-05,1.0866512030489345E-05,2.5288225040009003E-05,3.1075321687764327E-05,3.7877082016796312E-05,3.7816071117504408E-05,5.6022397634101623E-05,5.1080294658235649E-05,5.3518038254250616E-05,4.6758942525665E-05,3.1095474999326723E-05,3.0045335314570145E-05,3.514043014754463E-05,3.0857813772891025E-05,1.6066590365326458E-05,7.3772563135741815E-06,1.6895515866298497E-06,2.4678607735425708E-06,1.1949242445712937E-06,1.0966625528595211E-05,1.1720350187649262E-05,1.3648687648959014E-05,1.455908276974762E-05,3.7319075548344042E-05,5.123403645183785E-05,5.0600340770273466E-05,3.3328235596526754E-05,1.9906621103235347E-05,2.7927099511174121E-06,-6.5418334362555553E-06,-2.3205554701741092E-05,-4.375082822709527E-05,-6.1063255609787251E-05,-6.2678314646798971E-05,-7.0100226589704813E-05,-8.1637526486523789E-05,-6.93768344563149E-05,-6.2618984779648455E-05,-5.683375574995972E-05,-7.5752367799744277E-05,-7.5623841464768921E-05,-5.6981163908167111E-05,-4.7664131585414165E-05,-4.9259075722987787E-05,-3.4113452911941028E-05,-2.998834184024813E-05,-2.0264713073069356E-05,-2.5337874232781502E-05,-1.9869510392048997E-05,-2.1598748384347087E-05,-1.2770346922814066E-05,-1.7606422016971465E-05,-5.6297348074130093E-06,9.1060785782232473E-06,1.7376629314591203E-05,2.2196521648851321E-05,2.2907736361505784E-05,4.1144376453544875E-06,-7.5571002050509565E-07,8.2768297060794967E-06,1.4732900561490134E-05,1.9945771848334446E-05,1.8905563601563263E-05,3.401346281837591E-05
5,O1,137,-2.4795472397643392E-05,-1.0925516470049434E-05,-4.2785317142513658E-06,2.436715832792172E-06,7.8601151785004221E-06,1.2641540972006525E-05,-4.8903564334587137E-06,5.380740510168146E-06,1.409515536394351E-05,2.9130525471171164E-05,2.1116613089545009E-05,2.9159636831587687E-05,2.5254713845246876E-05,2.7707193612523113E-05,1.6039424620565915E-05,2.4197637359532033E-05,2.9220064084990581E-05,4.5756571493685871E-05,3.9944762965837768E-05,3.4763835095084432E-05,2.6143818806028158E-05,2.632416170994175E-05,3.1455845796001558E-05,3.2275147962827448E-05,2.2974020043327848E-05,1.4491100061344373E-05,1.0721852227209959E-05,-2.681008291488669E-05,-5.2192832521961672E-05,-4.6509739151624338E-05,-2.67720588388477E-05,-2.6021142555976173E-05,-7.78742771613044E-06,-1.1401910557385368E-05,1.6145877896861952E-06,1.0574080706628403E-05,2.5602838907099674E-05,1.7328575371647846E-05,2.1806502867439334E-05,2.7603538052111454E-05,4.1324130235279659E-05,3.4757393191404463E-05,3.9714487110155339E-05,3.9251181509659585E-05,4.4747933366131458E-05,3.7484658673573287E-05,3.8266253658559471E-05,4.13090686288257E-05,2.7207958025451103E-05,1.6781882135204931E-05,1.6798447384971027E-05,1.4656492103569306E-05,-3.5167972498473011E-06,-4.159569550305456E-06,-9.6142963450243219E-06,-4.5826979510448081E-06,-1.0735739974732888E-05,-3.8249467083526E-06,-2.1862268351561623E-06,3.4163304387311219E-05,5.841551355503704E-05,6.58943767280477E-05,4.1795787265636459E-05,2.2453531623125184E-05,-3.2826784558754511E-06,-8.4878236986946878E-06,-3.2833682116066907E-05,-5.8501222573436144E-05,-6.74760230083531E-05,-5.7649383733465728E-05,-5.7208872848431179E-05,-6.3669500193290409E-05,-5.7123452331594769E-05,-5.0449737845264024E-05,-4.4337683924364359E-05,-6.27356681316022E-05,-7.7153044833923667E-05,-8.2206978332925731E-05,-6.046206094960969E-05,-4.7095262252602158E-05,-2.8879358005300426E-05,-2.5711088591685923E-05,-1.2234380840469019E-05,-1.6759750741615626E-05,-6.7435471425325034E-06,-1.4288679087833944E-05,-9.0364874207717583E-06,-1.3475855752403913E-05,-1.3106890290521433E-06,6.6017639200682942E-06,1.73255417765111E-05,1.3893256380048506E-05,9.8063089808354214E-06,-3.25989833108286E-06,-2.8618317804263929E-06,6.6844311566236761E-06,2.1177278234949678E-05,3.3394388826107812E-05,3.0715169579877504E-05,3.8847428003892055E-05
6,Oz,137,-3.1179262401567286E-05,-2.1267047139261761E-05,-8.86547632415305E-06,-5.993563196373691E-06,3.5309950739075568E-06,1.3033653492522427E-06,-1.0236061158788454E-05,-1.8586103419888733E-06,2.1730339282125171E-05,3.4061760529096593E-05,2.653128651993999E-05,2.825483159787386E-05,3.0665604566506251E-05,3.3574484519656073E-05,2.3772622277848352E-05,2.5908017495085611E-05,3.1957366043425828E-05,4.3460414897852586E-05,2.8131087602771688E-05,2.8633343545376715E-05,2.5175514679826802E-05,2.560464882884409E-05,2.6065089378282226E-05,3.2643731444306632E-05,2.1401626514517644E-05,1.6920087427501406E-05,7.3885362043171106E-06,-2.3742383438519106E-05,-5.5520936914782963E-05,-4.6615421472784631E-05,-3.7039958062023509E-05,-2.6871451228098974E-05,-1.0450215501952908E-05,-7.9312801429573318E-06,1.1097534670188514E-06,1.3194432520475686E-05,2.3354428230598802E-05,2.2947363729303267E-05,2.8912728347202195E-05,3.3941379340170718E-05,4.2809500431761036E-05,3.43495434108817E-05,3.8382339103667285E-05,3.349382688902619E-05,4.3286533783038263E-05,3.5254168916371862E-05,3.4417585745526727E-05,3.333166166864057E-05,3.2333161698049356E-05,1.9456152751877483E-05,1.7755725354779277E-05,9.3661090115334882E-06,1.6319206864753382E-06,-2.8389878789891919E-06,-3.7013562274065144E-07,5.3117102888211031E-06,9.4577414731956588E-06,1.0605308419050565E-05,1.5232576429993589E-05,4.0811924789029751E-05,6.0966595137475825E-05,6.2621331492591741E-05,4.1229585884193809E-05,2.4528462739905204E-05,4.5796469335952813E-06,-3.1359946489385508E-06,-3.235328466156455E-05,-5.5371740795309856E-05,-6.329581671049876E-05,-5.667842405267961E-05,-6.79335462683971E-05,-6.9842132879927954E-05,-6.3146072454525867E-05,-5.3152360857133307E-05,-5.1233655909041831E-05,-5.6882896461221813E-05,-6.9505095066562566E-05,-5.5852086991746671E-05,-4.2952177759018034E-05,-4.010321240486379E-05,-3.6927542644854887E-05,-3.2528545413012156E-05,-2.6812749470919391E-05,-3.076411865830976E-05,-2.6936174770855578E-05,-3.0458690860242697E-05,-2.4915910883051465E-05,-2.6058168621986471E-05,-1.2804071606741181E-05,-1.42529146324331E-06,8.9438110711310934E-06,6.5398660732326561E-06,8.9127939147575136E-06,-3.6357527176990464E-06,-2.3046109721436817E-06,-1.327900013795369E-06,1.2757166144356451E-05,1.8277908873306376E-05,2.0824478109222266E-05,2.7534635824802708E-05
7,PO3,137,-2.9697983862782169E-05,-1.193713483422785E-05,-7.6005370681850772E-06,5.9496710585388229E-06,7.4317957530456084E-06,1.3213304872917312E-05,-1.1891572245107913E-05,6.174025431028684E-06,1.5605618001383772E-05,3.1115380492516E-05,1.9880429612974863E-05,3.2155332806436387E-05,3.2758654304553721E-05,3.3519189587292617E-05,1.4857213120663678E-05,1.63410164094465E-05,2.2638004870352859E-05,3.5269935740572691E-05,3.2519786076314004E-05,2.7119450903530235E-05,2.1674314535356632E-05,1.3220974257328074E-05,1.8826463953570304E-05,8.7559199507001922E-06,1.1549392403927166E-05,9.0174561994021176E-06,1.9490613632405127E-05,-1.8991958769498765E-05,-3.8784219126290721E-05,-4.2662522308366939E-05,-2.1345829507377432E-05,-2.0124551056524487E-05,1.5546540791860826E-06,-5.5810719770369536E-06,8.31227354727175E-06,1.4159928456654801E-05,3.1013552443553654E-05,2.6907713900159666E-05,3.3417200240275284E-05,3.6045603369526046E-05,4.1792773453711243E-05,3.9997505588987563E-05,4.0267100039264191E-05,4.0370246959637183E-05,4.4954172945860565E-05,4.3967298251974531E-05,3.6608688866911694E-05,3.9793621251391697E-05,2.5984328991159057E-05,2.8402529298299705E-05,1.5767056296871397E-05,1.4810572806579281E-05,-4.6225495196271177E-06,-1.0827727909929596E-06,-8.37825402499418E-06,1.1595191737506978E-06,-3.5476632515857133E-06,5.7744302995501776E-06,-6.5805935207030013E-06,2.6725104482945593E-05,4.872718490976E-05,5.3719981397274955E-05,3.5632050604851446E-05,2.6982865427904795E-05,4.2908935863795344E-06,-1.162000712583628E-05,-3.2043402302681875E-05,-5.6059127083630918E-05,-6.2307019577734966E-05,-6.4384948535204522E-05,-6.6256448140779366E-05,-7.8086027872473017E-05,-6.32151571888434E-05,-6.316120305110005E-05,-5.3806041081944785E-05,-7.7161104281023014E-05,-8.25467531311658E-05,-8.36460518274801E-05,-5.6650789701526727E-05,-5.1104288581580525E-05,-3.0057081258975277E-05,-2.560242247257829E-05,-8.52132803860748E-06,-1.5653075914559152E-05,-5.1627824493051166E-06,-1.3658261136840159E-05,-1.2506088091287334E-05,-1.55177554217572E-05,1.7278691932421773E-06,2.239678894992355E-05,3.2238901883232394E-05,2.6487198010250756E-05,1.4854424909408559E-05,2.8524362840014043E-06,-8.2694289618900515E-06,2.3498262438609433E-06,1.0932301242737413E-05,3.1396291773031743E-05,2.2983035104163076E-05,3.5228755020538713E-05
8,P3,137,-2.8598572150466571E-05,-1.8128550291898776E-05,-5.403540683682819E-06,-4.20681662395168E-06,5.1024076619440726E-06,4.3501686633530558E-06,-7.6375134906666214E-06,1.9029390098975207E-07,2.0665890989651772E-05,3.0353823261484268E-05,2.5076577171107764E-05,3.2175711404039393E-05,3.7732494192896983E-05,3.7069727257342523E-05,2.2396904874796919E-05,2.4982265270828465E-05,3.0394594565366956E-05,4.3352002196657E-05,3.5642999667875905E-05,3.64806768824749E-05,2.6312191480335251E-05,2.3042994799435665E-05,1.6275560699371948E-05,1.9934544098531674E-05,1.4231249150875498E-05,1.8923431770670688E-05,1.2630954833335183E-05,-2.199151823889657E-05,-5.6143404670778882E-05,-4.69873210512855E-05,-3.82825444982764E-05,-3.1224064744397551E-05,-1.5509488341416804E-05,-1.1677062344064658E-05,-2.8984028867661105E-06,9.5394930506366646E-06,2.5877865700871337E-05,2.8073448849499469E-05,3.423614185169825E-05,3.5530411841474539E-05,4.0238506741730463E-05,3.2636593600500368E-05,4.1903030316881555E-05,4.2429886959311467E-05,5.5982199654463752E-05,4.7427591512143586E-05,4.60269823826543E-05,4.6013022918974764E-05,4.8114393801259275E-05,3.6564970727239034E-05,2.6810323265306643E-05,8.97382525750955E-06,-3.3565904046731664E-06,-1.3349113748966742E-05,-1.3308143396248577E-05,-6.7939958200440442E-06,-3.0964084903382861E-06,-5.5588935268558106E-06,-2.7235847499089783E-06,2.7298634813724091E-05,4.675056862923861E-05,4.5157793931975238E-05,2.8321520336346786E-05,1.4860703860324256E-05,-8.6130504404426471E-06,-1.6340252069861894E-05,-4.3888510619977938E-05,-6.6149954497669224E-05,-7.4059829938884968E-05,-6.3522410325217684E-05,-7.1129354224035428E-05,-6.9638410498929417E-05,-6.1011433108324896E-05,-4.8148302967195189E-05,-4.708590469229848E-05,-5.3196795113744021E-05,-6.5764981693303609E-05,-5.97511613200112E-05,-4.5912791636537007E-05,-3.2690864664456429E-05,-2.2951686549912794E-05,-1.7326669076913844E-05,-1.0864636325551448E-05,-1.6894906100029569E-05,-1.8413204570387954E-05,-2.7625874481227246E-05,-2.5994012072259146E-05,-2.478091311775463E-05,-7.6108499282275426E-06,6.9424239510609135E-06,2.2789454384465267E-05,1.8064811037284039E-05,1.5818633712523192E-05,-2.1179297902132502E-06,-1.3970901314455254E-06,4.9297449588520442E-06,2.5918280894135691E-05,3.4189661403146438E-05,3.3943808190176143E-05,3.2046009790284216E-05
1,P4,138,3.5056670825825245E-05,2.9443504122648481E-05,2.6517703534884427E-05,3.634742933298384E-05,4.4702349536973177E-05,4.5170761841995267E-05,3.4836341976417917E-05,3.3031264968063091E-05,2.6002287941148524E-05,3.1471558959812271E-05,2.5596812130803274E-05,2.8599753180753939E-05,2.9545989838891851E-05,2.5503357706455107E-05,1.3208866822462143E-05,1.7799609236762791E-05,1.3819116555419407E-05,1.901748918085063E-05,1.1250187322441747E-05,-1.8555509410748021E-05,-7.3017257294279546E-05,-8.67447954684586E-05,-7.1776171110713637E-05,-5.5495199566393694E-05,-4.5994706447265968E-05,-3.2677020122978193E-05,-1.7297166056618784E-05,-4.2946302609126259E-06,2.9083223300352587E-06,4.3891742628170381E-06,1.1205720370208965E-05,2.4087496033918437E-05,4.7938399556370087E-05,5.0806049751379639E-05,4.7207712276564895E-05,3.5587298524151731E-05,3.284930175056959E-05,2.7725858097612897E-05,3.5093763044256358E-05,3.0444693637606644E-05,2.825608456524258E-05,2.2333570327678149E-05,2.3311695964679432E-05,1.5028171774669744E-05,1.4327026846331429E-05,6.986495390439713E-06,2.236917213319623E-06,-2.8158575513130205E-08,3.11410109695017E-06,1.4483401780941757E-06,-6.1491515137014586E-06,-1.1275570757180315E-05,-1.296535751515992E-05,-8.3093718504180037E-06,-4.7988106392142094E-06,2.2292179406031768E-05,5.071195680608374E-05,5.8156115027985018E-05,4.0233772936128973E-05,3.1622344035708874E-05,8.9993016268681556E-06,-4.2202436487792938E-06,-1.9329789416274571E-05,-2.1986403028090443E-05,-3.4205668774290187E-05,-4.2357485382300096E-05,-5.3621370026389819E-05,-5.0553120791911672E-05,-5.84389989625124E-05,-6.1490962539212786E-05,-5.8457214178940709E-05,-5.6246597569150741E-05,-6.6116816631645134E-05,-6.9042770592862775E-05,-5.9414996036812027E-05,-5.1311482438512015E-05,-4.6991495943334046E-05,-4.2339298504746985E-05,-2.9303947930930779E-05,-2.47213541147517E-05,-1.9351742792737896E-05,-2.6546889913779819E-05,-2.4206230471662349E-05,-2.366210839305456E-05,-1.5978252028292314E-05,-1.4217712089214249E-05,3.4002253536056066E-06,1.0045328443320685E-05,2.452141515193071E-05,3.0506635205616861E-05,3.6007216762693552E-05,3.1802667733614263E-05,4.7692239591343439E-05,4.9674290805929595E-05,4.276435633232925E-05,4.0776507827195135E-05,4.463990299535265E-05,4.0813226575731108E-05,3.1597958392131623E-05,2.9083320339688477E-05
2,POz,138,3.6735411818862194E-05,2.6983375386702919E-05,2.6144457938968154E-05,3.94435283801824E-05,4.9745614351322573E-05,4.6702220473321838E-05,3.4294566085709592E-05,3.24192872173705E-05,2.83726965329804E-05,3.4340871767384585E-05,2.3945492317803117E-05,1.9702707703759262E-05,1.9668142172757981E-05,2.1104016350427217E-05,1.4197370291724725E-05,2.1458605907934906E-05,1.4954966507697832E-05,1.8897591355704116E-05,1.2555437992810411E-05,-1.3714371923615853E-05,-6.5884077905723588E-05,-7.969823508371097E-05,-7.157368414225946E-05,-5.75781752679273E-05,-4.6530514688310583E-05,-3.0927662673347752E-05,-1.6836522118611651E-05,-2.5988071558592855E-06,5.3519541365270318E-06,9.4551069355096586E-06,1.4806810706039303E-05,2.6067420050751004E-05,4.6826528053734963E-05,4.6559541342012293E-05,4.1567355989700219E-05,3.155803784748138E-05,3.2032674501212493E-05,2.840849827134145E-05,3.7625405973484118E-05,3.4920978784832343E-05,3.3685845222840706E-05,2.4107791607192128E-05,2.2697591858441983E-05,1.3749800835634732E-05,1.5172472917085184E-05,9.2048278683196959E-06,3.1977938898568876E-06,-2.7184086419962158E-06,-1.3753191383961009E-06,-3.2264138644363766E-06,-4.52941718763701E-06,-7.4317938556774383E-06,-9.6412168988225124E-06,-7.3301084674590332E-06,-8.297401192160204E-06,1.6223137678423123E-05,4.994522394127426E-05,5.835190422511078E-05,3.6195172872510965E-05,2.4508950535138491E-05,1.2836825571196174E-06,-1.0804869491228137E-05,-2.0132014005885003E-05,-1.7375939455870582E-05,-2.7063631915924618E-05,-3.1702125722214935E-05,-4.4428234373541939E-05,-4.8364644527297208E-05,-6.15617894805372E-05,-6.3465102929437424E-05,-6.0250649859798807E-05,-5.62775089583279E-05,-6.5524953004771172E-05,-6.4212677389236569E-05,-5.4145306279180041E-05,-4.5663680800776945E-05,-4.1876031970245994E-05,-4.0046520100825528E-05,-3.2140951503568963E-05,-2.6450714369564638E-05,-1.8774979243495828E-05,-2.4267728961597411E-05,-2.0361214904377216E-05,-1.9044713309350788E-05,-1.5627448763336778E-05,-2.07128514023258E-05,-5.2915837326791E-06,-6.5103527496704486E-07,1.377120208718957E-05,2.3214260908811607E-05,3.365856336274977E-05,2.883569447527288E-05,4.1336537887115476E-05,4.02278172297761E-05,3.6869516338821365E-05,3.6671078002650754E-05,3.9701558740411717E-05,3.6161460172686667E-05,3.1955014697994776E-05,3.348201500091856E-05
